cid,title,cat,cat_path,page,langs,n_langs
KOP003367,수정생태,음식,음식 > 한식,61,KOP003367:한국어|ENP003367:영어|JPP003367:일본어|CNP003367:중국어 간체|TCP003367:중국어 번체|RUP003367:러시아어,6
KOP003401,대여,음식,음식 > 한식,61,KOP003401:한국어|ENP003401:영어|JPP003401:일본어|CNP003401:중국어 간체|TCP003401:중국어 번체,5
KOP003439,소도,음식,음식 > 외국식 > 일식,61,KOP003439:한국어|ENP003439:영어|JPP003439:일본어|CNP003439:중국어 간체|TCP003439:중국어 번체|RUP003439:러시아어,6
KOP003469,마도,음식,음식 > 외국식 > 일식,62,KOP003469:한국어|ENP003469:영어|JPP003469:일본어|CNP003469:중국어 간체|TCP003469:중국어 번체,5
KOP003475,성민촌,음식,음식 > 한식,62,KOP003475:한국어|ENP003475:영어|JPP003475:일본어|CNP003475:중국어 간체,4
KOP004486,스시미치루,음식,음식 > 외국식 > 일식,62,KOP004486:한국어|ENP004486:영어|JPP004486:일본어|CNP004486:중국어 간체|TCP004486:중국어 번체,5
KOP004518,백원,음식,음식 > 외국식 > 중식,62,KOP004518:한국어|ENP004518:영어|JPP004518:일본어|CNP004518:중국어 간체|TCP004518:중국어 번체,5
KOP004585,서궁,음식,음식 > 외국식 > 중식,62,KOP004585:한국어|ENP004585:영어|JPP004585:일본어|CNP004585:중국어 간체|RUP004585:러시아어,5
KOP003130,한일관,음식,음식 > 한식,62,KOP003130:한국어|ENP003130:영어|JPP003130:일본어|CNP003130:중국어 간체|TCP003130:중국어 번체|RUP003130:러시아어,6
KOP003272,가양칼국수버섯매운탕,음식,음식 > 한식,62,KOP003272:한국어|ENP003272:영어|JPP003272:일본어|CNP003272:중국어 간체|TCP003272:중국어 번체,5
KOP003346,구마산,음식,음식 > 한식,62,KOP003346:한국어|ENP003346:영어|JPP003346:일본어|CNP003346:중국어 간체|TCP003346:중국어 번체,5
KOP003362,이승남의꽃과빵,음식,음식 > 카페/찻집,62,KOP003362:한국어|ENP003362:영어|JPP003362:일본어|CNP003362:중국어 간체|TCP003362:중국어 번체,5
KOP003416,진동둔횟집,음식,음식 > 한식,62,KOP003416:한국어|ENP003416:영어|JPP003416:일본어|CNP003416:중국어 간체|TCP003416:중국어 번체,5
KOP003072,스페인클럽,음식,음식 > 외국식 > 서양식,62,KOP003072:한국어|ENP003072:영어|JPP003072:일본어|CNP003072:중국어 간체|TCP003072:중국어 번체|RUP003072:러시아어,6
KOP002686,미엘,음식,음식 > 외국식 > 서양식,62,KOP002686:한국어|ENP002686:영어|JPP002686:일본어|CNP002686:중국어 간체|TCP002686:중국어 번체,5
KOP002995,삼호짱뚱이,음식,음식 > 한식,62,KOP002995:한국어|ENP002995:영어|JPP002995:일본어|CNP002995:중국어 간체|TCP002995:중국어 번체,5
KOP003003,개화옥,음식,음식 > 한식,62,KOP003003:한국어|ENP003003:영어|JPP003003:일본어|CNP003003:중국어 간체|TCP003003:중국어 번체,5
KOP003280,지화자,음식,음식 > 한식,62,KOP003280:한국어|ENP003280:영어|JPP003280:일본어|CNP003280:중국어 간체|TCP003280:중국어 번체|RUP003280:러시아어,6
KOP003207,우래옥,음식,음식 > 한식,62,KOP003207:한국어|ENP003207:영어|JPP003207:일본어|CNP003207:중국어 간체|TCP003207:중국어 번체|RUP003207:러시아어,6
KOP003160,남포면옥(중구),음식,음식 > 한식,62,KOP003160:한국어|ENP003160:영어|JPP003160:일본어|CNP003160:중국어 간체|TCP003160:중국어 번체,5
KOP003118,남문토방,음식,음식 > 한식,62,KOP003118:한국어|ENP003118:영어|JPP003118:일본어|CNP003118:중국어 간체|TCP003118:중국어 번체|RUP003118:러시아어,6
KOP003048,곰국시집,음식,음식 > 한식,62,KOP003048:한국어|ENP003048:영어|JPP003048:일본어|CNP003048:중국어 간체|TCP003048:중국어 번체,5
KOP002791,석파랑,음식,음식 > 한식,62,KOP002791:한국어|ENP002791:영어|JPP002791:일본어|CNP002791:중국어 간체|TCP002791:중국어 번체|RUP002791:러시아어,6
KOP002745,북악정(이상갈비),음식,음식 > 한식,63,KOP002745:한국어|ENP002745:영어|JPP002745:일본어|CNP002745:중국어 간체|TCP002745:중국어 번체,5
KOP002700,컨퍼런스하우스달개비,음식,음식 > 한식,63,KOP002700:한국어|ENP002700:영어|JPP002700:일본어|CNP002700:중국어 간체|TCP002700:중국어 번체,5
KOP002659,궁나라냉면묵밥,음식,음식 > 한식,63,KOP002659:한국어|ENP002659:영어|JPP002659:일본어|CNP002659:중국어 간체|TCP002659:중국어 번체,5
KOP002537,태림산채정식,음식,음식 > 한식,63,KOP002537:한국어|ENP002537:영어|JPP002537:일본어|CNP002537:중국어 간체|TCP002537:중국어 번체,5
KOP002498,강강술래(상계점),음식,음식 > 한식,63,KOP002498:한국어|ENP002498:영어|JPP002498:일본어|CNP002498:중국어 간체|TCP002498:중국어 번체,5
KOP002412,광양불고기,음식,음식 > 한식,63,KOP002412:한국어|ENP002412:영어|JPP002412:일본어|CNP002412:중국어 간체|TCP002412:중국어 번체,5
KOP003148,봉래헌(메이필드호텔),음식,음식 > 한식,63,KOP003148:한국어|ENP003148:영어|JPP003148:일본어|CNP003148:중국어 간체|TCP003148:중국어 번체|RUP003148:러시아어,6
KOP003077,낙원(메이필드호텔),음식,음식 > 한식,63,KOP003077:한국어|ENP003077:영어|JPP003077:일본어|CNP003077:중국어 간체,4
KOP002981,신가예촌,음식,음식 > 한식,63,KOP002981:한국어|ENP002981:영어|JPP002981:일본어|CNP002981:중국어 간체|TCP002981:중국어 번체,5
KOP002861,노랑저고리 (강남점),음식,음식 > 한식,63,KOP002861:한국어|ENP002861:영어|JPP002861:일본어|CNP002861:중국어 간체|TCP002861:중국어 번체,5
KOP002772,강강술래(신림본동점),음식,음식,63,KOP002772:한국어|ENP002772:영어|JPP002772:일본어|CNP002772:중국어 간체|RUP002772:러시아어,5
KOP002693,해초록,음식,음식 > 한식,63,KOP002693:한국어|ENP002693:영어|JPP002693:일본어|CNP002693:중국어 간체|TCP002693:중국어 번체,5
KOP002632,한우리(본점),음식,음식 > 한식,63,KOP002632:한국어|ENP002632:영어|JPP002632:일본어|CNP002632:중국어 간체|TCP002632:중국어 번체,5
KOP002521,상락원,음식,음식 > 한식,63,KOP002521:한국어|ENP002521:영어|JPP002521:일본어|CNP002521:중국어 간체|TCP002521:중국어 번체,5
KOP002488,[백년가게] 삼원가든,음식,음식 > 한식,63,KOP002488:한국어|ENP002488:영어|JPP002488:일본어|CNP002488:중국어 간체|TCP002488:중국어 번체|RUP002488:러시아어,6
KOP002422,사리원,음식,음식 > 한식,63,KOP002422:한국어|ENP002422:영어|JPP002422:일본어|CNP002422:중국어 간체|TCP002422:중국어 번체,5
KOP014272,논현포차골목,음식,음식 > 주점,63,KOP014272:한국어,1
KOPylc4hg,초안산수국동산,자연관광,자연관광 > 자연공원,1,KOPylc4hg:한국어|ENPylc4hg:영어|JPPylc4hg:일본어|CNPylc4hg:중국어 간체|TCPylc4hg:중국어 번체|RUPylc4hg:러시아어|MLPylc4hg:말레이어,7
KOPtte3ed,용왕산 스카이워크,자연관광,자연관광 > 자연공원,1,KOPtte3ed:한국어|ENPtte3ed:영어|JPPtte3ed:일본어|CNPtte3ed:중국어 간체|TCPtte3ed:중국어 번체|RUPtte3ed:러시아어|MLPtte3ed:말레이어,7
KOP3pm9nc,북한산 체험형 숲속쉼터,자연관광,자연관광 > 자연공원,1,KOP3pm9nc:한국어|ENP3pm9nc:영어|JPP3pm9nc:일본어|CNP3pm9nc:중국어 간체|TCP3pm9nc:중국어 번체|RUP3pm9nc:러시아어|MLP3pm9nc:말레이어,7
KOPtr2tsi,서달산,자연관광,자연관광 > 자연경관(산),1,KOPtr2tsi:한국어|ENPtr2tsi:영어|JPPtr2tsi:일본어|CNPtr2tsi:중국어 간체|TCPtr2tsi:중국어 번체|RUPtr2tsi:러시아어|MLPtr2tsi:말레이어,7
KOPyia5so,연희숲속쉼터,자연관광,자연관광 > 자연공원,1,KOPyia5so:한국어|ENPyia5so:영어|JPPyia5so:일본어|CNPyia5so:중국어 간체|TCPyia5so:중국어 번체|RUPyia5so:러시아어|MLPyia5so:말레이어,7
KOP0aa7qh,송정제방길,자연관광,자연관광 > 자연경관(하천),1,KOP0aa7qh:한국어|ENP0aa7qh:영어|JPP0aa7qh:일본어|CNP0aa7qh:중국어 간체|TCP0aa7qh:중국어 번체,5
KOP5nlj26,남산 하늘숲길,자연관광,자연관광,1,KOP5nlj26:한국어|ENP5nlj26:영어|JPP5nlj26:일본어|CNP5nlj26:중국어 간체|TCP5nlj26:중국어 번체,5
KOPda1e2c,수락산 벽운계곡,자연관광,자연관광 > 자연경관(하천),1,KOPda1e2c:한국어|ENPda1e2c:영어|JPPda1e2c:일본어|CNPda1e2c:중국어 간체|TCPda1e2c:중국어 번체,5
KOPctphmy,용산 어린이정원,자연관광,자연관광 > 자연공원,1,KOPctphmy:한국어|ENPctphmy:영어|JPPctphmy:일본어|CNPctphmy:중국어 간체|TCPctphmy:중국어 번체,5
KOP9l9dhu,초안산근린공원 맨발 황톳길,자연관광,자연관광 > 자연공원,1,KOP9l9dhu:한국어|ENP9l9dhu:영어|JPP9l9dhu:일본어|CNP9l9dhu:중국어 간체|TCP9l9dhu:중국어 번체,5
KOP9jn7zj,남산 둘레길,자연관광,자연관광 > 자연경관(산),1,KOP9jn7zj:한국어|ENP9jn7zj:영어|JPP9jn7zj:일본어|CNP9jn7zj:중국어 간체|TCP9jn7zj:중국어 번체,5
KOPxjlehm,안양천,자연관광,자연관광 > 자연경관(하천),1,KOPxjlehm:한국어|ENPxjlehm:영어|JPPxjlehm:일본어|CNPxjlehm:중국어 간체|TCPxjlehm:중국어 번체,5
KOPkxys7x,응봉산,자연관광,자연관광 > 자연경관(산),1,KOPkxys7x:한국어|ENPkxys7x:영어|JPPkxys7x:일본어|CNPkxys7x:중국어 간체|TCPkxys7x:중국어 번체,5
KOP0l726f,밤섬,자연관광,자연관광 > 자연공원,1,KOP0l726f:한국어|ENP0l726f:영어|JPP0l726f:일본어|CNP0l726f:중국어 간체|TCP0l726f:중국어 번체,5
KOPi8pv19,경춘선숲길,자연관광,자연관광 > 자연공원,1,KOPi8pv19:한국어|ENPi8pv19:영어|JPPi8pv19:일본어|CNPi8pv19:중국어 간체|TCPi8pv19:중국어 번체|RUPi8pv19:러시아어|MLPi8pv19:말레이어,7
KOP2xzi3t,서대문 홍제폭포,자연관광,자연관광 > 자연경관(하천),1,KOP2xzi3t:한국어|ENP2xzi3t:영어|JPP2xzi3t:일본어|CNP2xzi3t:중국어 간체|TCP2xzi3t:중국어 번체,5
KOPjxg13l,마포새빛문화숲,자연관광,자연관광 > 자연공원,1,KOPjxg13l:한국어|ENPjxg13l:영어|JPPjxg13l:일본어|CNPjxg13l:중국어 간체|TCPjxg13l:중국어 번체|RUPjxg13l:러시아어,6
KOPhyd9ee,서촌한옥마을,자연관광,자연관광,1,KOPhyd9ee:한국어|ENPhyd9ee:영어|JPPhyd9ee:일본어|CNPhyd9ee:중국어 간체|TCPhyd9ee:중국어 번체,5
KOPbdyynw,뚝섬한강공원,자연관광,자연관광 > 자연공원,1,KOPbdyynw:한국어|ENPbdyynw:영어|JPPbdyynw:일본어|CNPbdyynw:중국어 간체|TCPbdyynw:중국어 번체,5
KOPsgywus,서초꽃마당,자연관광,자연관광 > 자연공원,1,KOPsgywus:한국어|ENPsgywus:영어|JPPsgywus:일본어|TCPsgywus:중국어 번체|RUPsgywus:러시아어|MLPsgywus:말레이어,6
KOPv3l77y,청계산 수변공원,자연관광,자연관광 > 자연공원,2,KOPv3l77y:한국어|ENPv3l77y:영어|JPPv3l77y:일본어|CNPv3l77y:중국어 간체|TCPv3l77y:중국어 번체|RUPv3l77y:러시아어|MLPv3l77y:말레이어,7
KOP042170,어린이대공원 꿈마루,자연관광,자연관광,2,KOP042170:한국어|ENP042170:영어,2
KOP040795,용산공원 부분개방부지,자연관광,자연관광,2,KOP040795:한국어|ENP040795:영어|JPP040795:일본어|CNP040795:중국어 간체|TCP040795:중국어 번체|RUP040795:러시아어|MLP040795:말레이어,7
KOP039306,인왕산 야경,자연관광,자연관광 > 자연경관(산),2,KOP039306:한국어|ENP039306:영어|JPP039306:일본어|CNP039306:중국어 간체|TCP039306:중국어 번체|RUP039306:러시아어|MLP039306:말레이어,7
KOP039305,용마산,자연관광,자연관광,2,KOP039305:한국어|ENP039305:영어|JPP039305:일본어|CNP039305:중국어 간체|TCP039305:중국어 번체|RUP039305:러시아어|MLP039305:말레이어,7
KOP038786,응봉산 야경,자연관광,자연관광 > 자연경관(산),2,KOP038786:한국어|ENP038786:영어|JPP038786:일본어|CNP038786:중국어 간체|TCP038786:중국어 번체|RUP038786:러시아어|MLP038786:말레이어,7
KOP038785,응봉산 팔각정,자연관광,자연관광 > 자연경관(산),2,KOP038785:한국어|ENP038785:영어|JPP038785:일본어|CNP038785:중국어 간체|TCP038785:중국어 번체|RUP038785:러시아어|MLP038785:말레이어,7
KOP038069,서울로 수생식물원,자연관광,자연관광 > 자연공원,2,KOP038069:한국어|ENP038069:영어|JPP038069:일본어|CNP038069:중국어 간체|TCP038069:중국어 번체|RUP038069:러시아어,6
KOP037952,수성동계곡,자연관광,자연관광 > 자연경관(산),2,KOP037952:한국어|ENP037952:영어|JPP037952:일본어|CNP037952:중국어 간체|TCP037952:중국어 번체,5
KOP037532,지양산,자연관광,자연관광 > 자연경관(산),2,KOP037532:한국어|ENP037532:영어|JPP037532:일본어|CNP037532:중국어 간체|TCP037532:중국어 번체|RUP037532:러시아어|MLP037532:말레이어,7
KOP037529,백련산,자연관광,자연관광 > 자연경관(산),2,KOP037529:한국어|ENP037529:영어|JPP037529:일본어|CNP037529:중국어 간체|TCP037529:중국어 번체|RUP037529:러시아어|MLP037529:말레이어,7
KOP037364,안산,자연관광,자연관광 > 자연경관(산),2,KOP037364:한국어|ENP037364:영어|JPP037364:일본어|CNP037364:중국어 간체|TCP037364:중국어 번체|RUP037364:러시아어|MLP037364:말레이어,7
KOP035307,중랑캠핑숲,자연관광,자연관광 > 자연경관(산),2,KOP035307:한국어|ENP035307:영어|JPP035307:일본어|CNP035307:중국어 간체|TCP035307:중국어 번체|RUP035307:러시아어|MLP035307:말레이어,7
KOP032823,개화산,자연관광,자연관광 > 자연경관(산),2,KOP032823:한국어|ENP032823:영어|JPP032823:일본어|CNP032823:중국어 간체|TCP032823:중국어 번체|RUP032823:러시아어|MLP032823:말레이어,7
KOP031922,노들섬,자연관광,자연관광,2,KOP031922:한국어|ENP031922:영어|JPP031922:일본어|CNP031922:중국어 간체|TCP031922:중국어 번체|RUP031922:러시아어|MLP031922:말레이어,7
KOP029802,삼천사계곡,자연관광,자연관광 > 자연경관(산),2,KOP029802:한국어|ENP029802:영어|JPP029802:일본어|CNP029802:중국어 간체|TCP029802:중국어 번체|RUP029802:러시아어|MLP029802:말레이어,7
KOP029800,진관사계곡,자연관광,자연관광 > 자연경관(산),2,KOP029800:한국어|ENP029800:영어|JPP029800:일본어|CNP029800:중국어 간체|TCP029800:중국어 번체|RUP029800:러시아어|MLP029800:말레이어,7
KOP029798,우이동계곡,자연관광,자연관광 > 자연경관(산),2,KOP029798:한국어|ENP029798:영어|JPP029798:일본어|CNP029798:중국어 간체|TCP029798:중국어 번체|RUP029798:러시아어|MLP029798:말레이어,7
KOP029797,백사실계곡,자연관광,자연관광 > 자연경관(산),2,KOP029797:한국어|ENP029797:영어|JPP029797:일본어|CNP029797:중국어 간체|TCP029797:중국어 번체|RUP029797:러시아어|MLP029797:말레이어,7
KOP029796,푸른수목원,자연관광,자연관광 > 자연공원,2,KOP029796:한국어|ENP029796:영어|JPP029796:일본어|CNP029796:중국어 간체|TCP029796:중국어 번체|RUP029796:러시아어|MLP029796:말레이어,7
KOP028658,소월길,자연관광,자연관광 > 자연경관(산),3,KOP028658:한국어|ENP028658:영어|JPP028658:일본어|CNP028658:중국어 간체|TCP028658:중국어 번체|RUP028658:러시아어|MLP028658:말레이어,7
KOP028656,백범광장공원,자연관광,자연관광,3,KOP028656:한국어|ENP028656:영어|JPP028656:일본어|CNP028656:중국어 간체|TCP028656:중국어 번체|RUP028656:러시아어|MLP028656:말레이어,7
KOP027690,봉산,자연관광,자연관광 > 자연경관(산),3,KOP027690:한국어|ENP027690:영어|JPP027690:일본어|CNP027690:중국어 간체|TCP027690:중국어 번체|RUP027690:러시아어|MLP027690:말레이어,7
KOP027689,아차산,자연관광,자연관광 > 자연경관(산),3,KOP027689:한국어|ENP027689:영어|JPP027689:일본어|CNP027689:중국어 간체|TCP027689:중국어 번체|RUP027689:러시아어|MLP027689:말레이어,7
KOP027688,서래섬,자연관광,자연관광 > 자연경관(하천),3,KOP027688:한국어|ENP027688:영어|JPP027688:일본어|CNP027688:중국어 간체|TCP027688:중국어 번체|RUP027688:러시아어|MLP027688:말레이어,7
KOP027397,서울식물원,자연관광,자연관광 > 자연공원,3,KOP027397:한국어|ENP027397:영어|JPP027397:일본어|CNP027397:중국어 간체|TCP027397:중국어 번체|RUP027397:러시아어|MLP027397:말레이어,7
KOP027296,망우산 사색의 길,자연관광,자연관광 > 자연경관(산),3,KOP027296:한국어|ENP027296:영어|JPP027296:일본어|CNP027296:중국어 간체|TCP027296:중국어 번체|RUP027296:러시아어|MLP027296:말레이어,7
KOP016327,선유도 야경,자연관광,자연관광 > 자연경관(하천),3,KOP016327:한국어|ENP016327:영어|JPP016327:일본어|CNP016327:중국어 간체|TCP016327:중국어 번체,5
KOP016326,매봉산 야경,자연관광,자연관광 > 자연경관(산),3,KOP016326:한국어|ENP016326:영어|JPP016326:일본어|CNP016326:중국어 간체|TCP016326:중국어 번체|RUP016326:러시아어|MLP016326:말레이어,7
KOP016324,북악산 야경,자연관광,자연관광 > 자연경관(산),3,KOP016324:한국어|ENP016324:영어|JPP016324:일본어|CNP016324:중국어 간체|TCP016324:중국어 번체|RUP016324:러시아어|MLP016324:말레이어,7
